Workclass;fnlwgt;Capital Gain;Capital Loss;Hours per week;ID;Target
 Private;57600.0;0.0;0.0;45.0;433082395; <=50K
 Private;199224.0;0.0;0.0;45.0;168223048; >50K
 Private;140363.0;0.0;0.0;36.0;130439965; <=50K
 Private;308812.0;0.0;0.0;60.0;308104012; <=50K
 Private;275421.0;0.0;0.0;40.0;148852392; <=50K
 Private;213321.0;0.0;0.0;40.0;246102623; <=50K
 Private;157747.0;0.0;0.0;40.0;414283121; <=50K
 Private;182314.0;0.0;0.0;40.0;132982647; >50K
 Private;220589.0;0.0;0.0;12.0;681057701; <=50K
 ?;208640.0;0.0;0.0;30.0;371358041; >50K
 Self-emp-not-inc;189346.0;2202.0;0.0;50.0;460374236; <=50K
 Private;124071.0;0.0;0.0;44.0;654686303; <=50K
 Federal-gov;20469.0;0.0;0.0;40.0;401829173; <=50K
 Private;154227.0;0.0;0.0;43.0;65306053; >50K
 Private;105044.0;0.0;0.0;42.0;687906357; >50K
 Private;35910.0;0.0;0.0;43.0;422768196; >50K
 Private;189203.0;0.0;0.0;40.0;131330754; <=50K
 Private;116493.0;13550.0;0.0;44.0;563762408; >50K
 Local-gov;19700.0;0.0;0.0;50.0;235048503; >50K
 Private;48718.0;2907.0;0.0;40.0;672611975; <=50K
 Private;106113.0;0.0;0.0;40.0;72376927; >50K
 Private;256263.0;0.0;0.0;40.0;564925859; <=50K
 ?;202498.0;0.0;0.0;40.0;117420956; <=50K
 Private;120074.0;0.0;0.0;50.0;763574319; >50K
 Private;122922.0;0.0;0.0;50.0;56250079; <=50K
 Self-emp-not-inc;116903.0;0.0;2149.0;40.0;493929156; <=50K
 Local-gov;222596.0;0.0;0.0;40.0;420373838; >50K
 Private;107302.0;0.0;0.0;40.0;572694675; <=50K
 Private;156400.0;0.0;0.0;40.0;398447140; <=50K
 Private;53373.0;0.0;0.0;35.0;509465604; <=50K
 Private;58916.0;0.0;0.0;30.0;593576745; <=50K
 Local-gov;167159.0;0.0;0.0;50.0;241302099; >50K
 Private;283806.0;0.0;0.0;40.0;153623302; <=50K
 Private;140426.0;0.0;0.0;35.0;223195806; <=50K
 Local-gov;61778.0;15024.0;0.0;40.0;612862364; >50K
 Private;33310.0;0.0;0.0;40.0;129102860; <=50K
 Self-emp-not-inc;202560.0;0.0;0.0;35.0;694515831; <=50K
 Self-emp-not-inc;60828.0;0.0;0.0;50.0;375649179; <=50K
 State-gov;153486.0;0.0;0.0;50.0;181611970; <=50K
 Local-gov;167536.0;0.0;0.0;40.0;215628649; <=50K
 Local-gov;370990.0;0.0;0.0;40.0;725093956; <=50K
 Self-emp-not-inc;198867.0;0.0;0.0;40.0;168044000; <=50K
 Local-gov;174924.0;0.0;0.0;48.0;60683799; <=50K
 Private;175856.0;0.0;0.0;38.0;371256771; <=50K
 Private;169628.0;0.0;0.0;40.0;403009259; <=50K
 ?;125159.0;0.0;0.0;36.0;620477173; <=50K
 Private;220690.0;0.0;0.0;80.0;687640475; <=50K
 Private;160035.0;3908.0;0.0;55.0;99059162; <=50K
 Self-emp-not-inc;116878.0;0.0;0.0;60.0;390496444; <=50K
 Self-emp-not-inc;134737.0;0.0;0.0;35.0;266251737; <=50K
 Private;81648.0;0.0;1887.0;55.0;743105985; >50K
 State-gov;122177.0;0.0;0.0;40.0;311680288; >50K
 Federal-gov;69614.0;0.0;0.0;56.0;516258237; <=50K
 Private;112115.0;0.0;1902.0;45.0;433952087; >50K
 Private;299422.0;0.0;0.0;40.0;408571565; <=50K
 ?;162882.0;0.0;0.0;35.0;772796961; <=50K
 Private;112854.0;0.0;0.0;16.0;571425487; <=50K
 Self-emp-not-inc;33417.0;0.0;0.0;50.0;631778445; <=50K
 Federal-gov;224559.0;0.0;0.0;40.0;283262201; >50K
 ?;468706.0;0.0;0.0;40.0;449164798; <=50K
 Private;357028.0;0.0;0.0;40.0;436581040; <=50K
 Local-gov;51158.0;7298.0;0.0;36.0;696597423; >50K
 Private;186303.0;0.0;0.0;40.0;574132605; >50K
 Private;127749.0;0.0;0.0;50.0;258564788; <=50K
 Private;291386.0;0.0;0.0;40.0;490032259; <=50K
 Private;138054.0;0.0;0.0;40.0;257451373; <=50K
 Self-emp-not-inc;174533.0;0.0;0.0;40.0;256377340; <=50K
 Private;200835.0;0.0;0.0;40.0;597613532; <=50K
 Private;108658.0;0.0;0.0;45.0;166798327; <=50K
 Private;180985.0;0.0;0.0;60.0;539193290; >50K
 Private;34803.0;0.0;0.0;20.0;539885918; <=50K
 Private;75867.0;0.0;0.0;60.0;228995509; <=50K
 Private;156819.0;0.0;0.0;35.0;573576307; <=50K
 Private;61272.0;0.0;0.0;40.0;2588410; <=50K
 Private;39827.0;0.0;0.0;40.0;347977674; <=50K
 Private;130007.0;0.0;0.0;40.0;689676708; <=50K
 Self-emp-not-inc;80324.0;0.0;0.0;60.0;219203914; >50K
 Private;322614.0;0.0;1719.0;40.0;711916651; <=50K
 Private;140869.0;0.0;0.0;40.0;178477335; <=50K
 Local-gov;181902.0;0.0;0.0;10.0;331889066; >50K
 Private;287908.0;0.0;0.0;40.0;84712497; <=50K
 Private;309630.0;0.0;0.0;40.0;414150348; <=50K
 Private;28225.0;0.0;0.0;58.0;170379145; <=50K
 ?;428584.0;3464.0;0.0;20.0;529363320; <=50K
 Private;39222.0;0.0;0.0;40.0;788169899; <=50K
 Private;359131.0;7298.0;0.0;8.0;177750321; >50K
 Private;122272.0;0.0;0.0;40.0;14982996; <=50K
 Self-emp-inc;198400.0;0.0;0.0;60.0;136177403; <=50K
 ?;73091.0;0.0;0.0;40.0;239910824; <=50K
 Self-emp-inc;283338.0;7298.0;0.0;40.0;379006027; >50K
 Private;208946.0;0.0;0.0;40.0;474970006; <=50K
 Private;348416.0;0.0;0.0;40.0;103762894; <=50K
 Private;379046.0;0.0;0.0;40.0;343846698; <=50K
 Private;183887.0;0.0;0.0;40.0;168701651; <=50K
 Self-emp-not-inc;127961.0;0.0;0.0;45.0;591211805; >50K
 Private;211129.0;0.0;0.0;35.0;558289394; <=50K
 Local-gov;187649.0;0.0;0.0;40.0;160502674; <=50K
 Federal-gov;94754.0;0.0;0.0;40.0;175196159; >50K
 Private;231826.0;0.0;0.0;40.0;541513043; <=50K
 Private;142764.0;0.0;0.0;48.0;140657086; <=50K
 Private;126822.0;0.0;0.0;60.0;708156151; <=50K
 Private;188069.0;0.0;0.0;40.0;71315533; <=50K
 Private;284395.0;0.0;0.0;50.0;464951928; <=50K
 Private;31267.0;0.0;0.0;40.0;522703340; <=50K
 Private;161444.0;0.0;0.0;40.0;22468647; <=50K
 Private;144483.0;0.0;0.0;40.0;384048883; <=50K
 Private;133655.0;0.0;0.0;40.0;654677450; <=50K
 State-gov;112074.0;0.0;0.0;45.0;64069692; <=50K
 Private;249727.0;0.0;0.0;22.0;159847583; <=50K
 Private;165754.0;0.0;0.0;30.0;586630772; <=50K
 Local-gov;172822.0;0.0;0.0;40.0;231054755; <=50K
 Private;288433.0;0.0;0.0;40.0;635620422; <=50K
 Private;33331.0;0.0;0.0;50.0;495654798; <=50K
 Private;168071.0;0.0;0.0;44.0;584348528; <=50K
 Private;207277.0;0.0;0.0;50.0;303165168; >50K
 Private;130620.0;0.0;0.0;26.0;575613931; <=50K
 Private;136244.0;0.0;0.0;40.0;359468465; <=50K
 Private;972354.0;0.0;0.0;48.0;622097715; <=50K
 Private;245297.0;0.0;0.0;20.0;668720417; <=50K
 State-gov;71151.0;0.0;0.0;20.0;361906020; <=50K
 Private;118352.0;0.0;0.0;16.0;714115953; <=50K
 Private;117210.0;0.0;0.0;40.0;679288866; <=50K
 Private;120068.0;0.0;0.0;40.0;248887748; <=50K
 Private;48343.0;0.0;0.0;40.0;184539851; <=50K
 Private;84451.0;0.0;0.0;32.0;255983266; <=50K
 ?;76437.0;0.0;0.0;40.0;465048108; <=50K
 Private;281704.0;0.0;0.0;35.0;532993007; <=50K
 Private;123011.0;0.0;0.0;45.0;718861472; >50K
 Private;104729.0;0.0;0.0;48.0;436110159; <=50K
 Private;110134.0;0.0;0.0;40.0;577859788; <=50K
 Private;186067.0;0.0;0.0;10.0;227483382; <=50K
 Private;214702.0;0.0;0.0;37.0;708618292; <=50K
 Private;384795.0;0.0;0.0;32.0;710489407; <=50K
 Private;175931.0;0.0;0.0;44.0;560735071; <=50K
 Private;366324.0;0.0;0.0;30.0;348538217; <=50K
 Private;118717.0;0.0;0.0;40.0;384439258; <=50K
 Private;219835.0;0.0;0.0;40.0;280296291; <=50K
 Private;176486.0;0.0;0.0;36.0;288164418; <=50K
 Private;273435.0;0.0;0.0;40.0;643496172; <=50K
 Private;182661.0;0.0;0.0;20.0;532547535; <=50K
 Private;212304.0;0.0;0.0;48.0;433340995; <=50K
 Local-gov;133963.0;0.0;0.0;40.0;669815146; >50K
 Private;165152.0;0.0;0.0;48.0;312369696; >50K
 Private;274724.0;0.0;0.0;40.0;122125907; <=50K
 Private;196707.0;0.0;0.0;40.0;717500582; <=50K
 Private;213002.0;4650.0;0.0;50.0;429692313; <=50K
 ?;26620.0;0.0;0.0;40.0;576138780; <=50K
 Private;361481.0;0.0;0.0;40.0;604550906; <=50K
 Private;148581.0;0.0;1740.0;40.0;784480046; <=50K
 Private;459189.0;0.0;1902.0;50.0;246818246; >50K
 Self-emp-not-inc;214689.0;0.0;0.0;40.0;386367236; <=50K
 Private;289364.0;7688.0;0.0;45.0;173390603; >50K
 Private;174907.0;0.0;0.0;40.0;316697860; <=50K
 Self-emp-not-inc;348099.0;0.0;0.0;50.0;307296882; <=50K
 ?;104965.0;0.0;0.0;30.0;575896477; <=50K
 Private;31600.0;0.0;0.0;40.0;422208638; <=50K
 Self-emp-not-inc;286282.0;0.0;0.0;20.0;349969264; <=50K
 Self-emp-not-inc;181705.0;3103.0;0.0;40.0;355758154; >50K
 Private;238912.0;0.0;0.0;60.0;74315581; >50K
 Private;134737.0;7688.0;0.0;55.0;325110266; >50K
 ?;157403.0;6418.0;0.0;10.0;188151437; >50K
 Private;197429.0;0.0;0.0;45.0;293978747; >50K
 Private;47343.0;0.0;0.0;40.0;315907369; >50K
 Federal-gov;67083.0;1471.0;0.0;40.0;609211856; <=50K
 Private;249957.0;0.0;0.0;40.0;422730810; <=50K
 Private;175942.0;0.0;0.0;40.0;582736552; <=50K
 Private;192982.0;0.0;1848.0;40.0;111447233; >50K
 Private;209547.0;0.0;1977.0;60.0;729105451; >50K
 Private;142675.0;0.0;0.0;30.0;439833561; <=50K
 Federal-gov;190333.0;0.0;0.0;40.0;90612946; <=50K
 Private;196396.0;0.0;0.0;40.0;658244136; <=50K
 Private;166740.0;0.0;0.0;40.0;668880118; <=50K
 Local-gov;174533.0;0.0;0.0;40.0;629242581; >50K
 Private;210867.0;0.0;0.0;50.0;787194849; <=50K
 Private;118486.0;4934.0;0.0;32.0;433084995; >50K
 Private;144067.0;0.0;0.0;40.0;136247292; <=50K
 Private;106964.0;0.0;0.0;40.0;223569050; <=50K
 Private;178136.0;0.0;0.0;40.0;416688717; <=50K
 Private;196554.0;0.0;0.0;35.0;447013390; >50K
 Self-emp-not-inc;403550.0;0.0;0.0;50.0;432911845; <=50K
 Private;498216.0;0.0;0.0;40.0;313886359; <=50K
 Self-emp-not-inc;192755.0;0.0;0.0;20.0;181462314; >50K
 ?;53738.0;0.0;0.0;60.0;260917131; <=50K
 Private;156192.0;0.0;0.0;45.0;540438777; >50K
 Private;189802.0;0.0;0.0;40.0;210642006; <=50K
 ?;213149.0;0.0;1825.0;40.0;232539340; >50K
 Self-emp-not-inc;179171.0;0.0;0.0;38.0;390096385; <=50K
 Private;77634.0;0.0;0.0;45.0;693113076; <=50K
 Private;189830.0;0.0;0.0;50.0;680861018; <=50K
 Private;127190.0;0.0;0.0;15.0;332768517; <=50K
 ?;174147.0;0.0;0.0;40.0;232523283; <=50K
 Private;138107.0;0.0;0.0;35.0;62103629; <=50K
 Self-emp-inc;269733.0;0.0;0.0;30.0;110777792; <=50K
 State-gov;227734.0;3464.0;0.0;40.0;117008730; <=50K
 Private;318822.0;0.0;0.0;40.0;312997108; <=50K
 Private;48885.0;0.0;0.0;35.0;194248406; <=50K
 Private;205424.0;0.0;0.0;65.0;622751857; >50K
 Private;173858.0;0.0;0.0;42.0;558860580; <=50K
 Private;202450.0;0.0;0.0;55.0;473285512; >50K
 Private;154779.0;0.0;0.0;40.0;780609457; <=50K
 Private;180551.0;0.0;0.0;40.0;46182202; <=50K
 Private;177522.0;0.0;0.0;20.0;214359523; <=50K
 Private;277328.0;0.0;0.0;32.0;272275783; <=50K
 Private;112584.0;0.0;0.0;38.0;707125624; <=50K
 State-gov;85384.0;0.0;0.0;40.0;730632836; >50K
 ?;123971.0;0.0;0.0;49.0;518067170; <=50K
 Private;69019.0;0.0;0.0;40.0;782302; >50K
 Private;112847.0;0.0;0.0;40.0;246544460; <=50K
 Self-emp-not-inc;52900.0;0.0;0.0;42.0;747969768; >50K
 Private;37937.0;0.0;0.0;55.0;273488897; >50K
 Private;59380.0;0.0;0.0;55.0;521418891; <=50K
 Private;114770.0;0.0;0.0;32.0;701662285; <=50K
 Private;216481.0;0.0;0.0;40.0;436780209; >50K
 Private;176469.0;0.0;0.0;38.0;371320286; <=50K
 Private;176831.0;0.0;0.0;40.0;260350824; >50K
 Federal-gov;410034.0;0.0;0.0;40.0;24055156; <=50K
 Private;93662.0;0.0;0.0;24.0;131229914; <=50K
 Self-emp-inc;144236.0;0.0;0.0;60.0;415096029; <=50K
 Private;240917.0;0.0;0.0;35.0;778631779; <=50K
 Private;608184.0;0.0;1902.0;40.0;371498620; >50K
 Private;243361.0;0.0;0.0;45.0;200954368; <=50K
 Self-emp-not-inc;35166.0;0.0;0.0;90.0;582095601; <=50K
 Self-emp-inc;182655.0;0.0;0.0;60.0;53830183; >50K
 Private;142717.0;4787.0;0.0;60.0;133561044; >50K
 Private;272944.0;0.0;0.0;40.0;257463267; <=50K
 ?;219233.0;0.0;1602.0;30.0;455303027; <=50K
 Private;228686.0;0.0;0.0;45.0;358379913; <=50K
 Private;236818.0;0.0;0.0;26.0;770337477; <=50K
 Self-emp-not-inc;117865.0;0.0;0.0;90.0;274132723; <=50K
 Self-emp-not-inc;106538.0;0.0;0.0;50.0;693672198; <=50K
 Private;153891.0;0.0;0.0;50.0;299629035; >50K
 Private;190909.0;0.0;0.0;40.0;230656935; >50K
 Private;191002.0;0.0;0.0;40.0;38492564; <=50K
 Private;89073.0;0.0;0.0;48.0;582229063; <=50K
 Federal-gov;238342.0;7688.0;0.0;42.0;711104172; >50K
 Private;259532.0;0.0;0.0;50.0;92220574; <=50K
 ?;189282.0;0.0;0.0;27.0;510554135; <=50K
 Private;132481.0;0.0;0.0;24.0;355578926; <=50K
 Private;205659.0;0.0;0.0;50.0;412103692; >50K
 Private;182323.0;0.0;0.0;40.0;191692881; <=50K
 ?;216256.0;3464.0;0.0;30.0;375519602; <=50K
 Federal-gov;166419.0;3674.0;0.0;40.0;805391156; <=50K
 Private;152246.0;0.0;0.0;40.0;557578084; <=50K
 Private;155659.0;0.0;0.0;60.0;760290535; <=50K
 Private;155198.0;0.0;0.0;35.0;449390114; <=50K
 Self-emp-not-inc;100931.0;0.0;0.0;40.0;553886324; <=50K
 Private;162945.0;0.0;0.0;35.0;174352; <=50K
 Federal-gov;334346.0;0.0;0.0;40.0;482858524; >50K
 Private;181597.0;0.0;0.0;40.0;412759276; <=50K
 Self-emp-not-inc;133969.0;0.0;0.0;63.0;397385010; <=50K
 Private;210217.0;0.0;0.0;40.0;29353487; <=50K
 Private;169711.0;0.0;0.0;40.0;115467121; >50K
 ?;300104.0;7298.0;0.0;84.0;309027281; >50K
 Private;271521.0;0.0;0.0;24.0;201468555; <=50K
 Private;51255.0;0.0;0.0;15.0;533973973; <=50K
 Self-emp-not-inc;26669.0;0.0;0.0;99.0;594614163; <=50K
 Private;194580.0;0.0;0.0;50.0;697040338; <=50K
 State-gov;177974.0;0.0;0.0;40.0;364589128; >50K
 State-gov;315640.0;0.0;0.0;20.0;633578991; <=50K
 Self-emp-inc;136913.0;0.0;0.0;50.0;120879103; <=50K
 State-gov;230961.0;0.0;0.0;40.0;77396710; <=50K
 Private;167062.0;0.0;0.0;40.0;32409180; <=50K
 Private;120131.0;0.0;0.0;40.0;633397335; <=50K
 Private;243368.0;0.0;0.0;50.0;346376029; <=50K
 Private;171876.0;0.0;0.0;45.0;394144765; <=50K
 Private;136866.0;0.0;0.0;45.0;172830185; <=50K
 Private;316820.0;0.0;1485.0;40.0;598214145; <=50K
 Private;185459.0;0.0;0.0;50.0;137523429; >50K
 ?;81761.0;0.0;0.0;20.0;585277024; <=50K
 Private;43716.0;0.0;0.0;43.0;395764168; <=50K
 Private;220939.0;0.0;0.0;40.0;795530229; <=50K
 ?;148657.0;0.0;0.0;40.0;225104488; <=50K
 Federal-gov;40808.0;0.0;0.0;43.0;53357973; <=50K
 Private;183473.0;0.0;0.0;40.0;248640763; <=50K
 Private;108496.0;0.0;0.0;45.0;357867961; >50K
 Private;204838.0;0.0;0.0;38.0;330668364; <=50K
 Private;132686.0;0.0;0.0;40.0;77037978; <=50K
 State-gov;117906.0;0.0;0.0;40.0;497290495; <=50K
 Private;304386.0;0.0;0.0;30.0;359327601; <=50K
 ?;248113.0;0.0;0.0;40.0;697317050; <=50K
 Private;165215.0;0.0;1902.0;18.0;513613198; >50K
 ?;215463.0;0.0;0.0;25.0;528780456; <=50K
 Private;259719.0;0.0;0.0;40.0;748055638; <=50K
 ?;35829.0;0.0;0.0;50.0;245859054; <=50K
 Private;248795.0;0.0;0.0;45.0;638147803; <=50K
 Self-emp-not-inc;124692.0;0.0;1902.0;40.0;599608676; >50K
 Local-gov;128054.0;0.0;0.0;40.0;36280478; <=50K
 Private;179731.0;0.0;2415.0;65.0;544758588; >50K
 Self-emp-inc;113543.0;0.0;0.0;40.0;129255981; >50K
 Private;252153.0;0.0;0.0;28.0;190059723; <=50K
 Federal-gov;45891.0;0.0;0.0;42.0;533840567; <=50K
 Private;112263.0;0.0;0.0;40.0;719126432; <=50K
 Private;47791.0;0.0;0.0;10.0;24831327; <=50K
 Private;202980.0;0.0;0.0;4.0;303453377; <=50K
 Private;34918.0;0.0;0.0;30.0;699008786; <=50K
 Private;91251.0;0.0;0.0;30.0;54905300; <=50K
 Private;132996.0;5178.0;0.0;45.0;362999643; >50K
 Private;306215.0;0.0;0.0;40.0;259286279; <=50K
 Private;203570.0;0.0;0.0;40.0;114284132; <=50K
 Self-emp-not-inc;355918.0;0.0;0.0;35.0;80485913; <=50K
 Self-emp-not-inc;198841.0;0.0;0.0;50.0;625096643; >50K
 Private;282964.0;0.0;0.0;40.0;511414651; <=50K
 Self-emp-not-inc;312197.0;0.0;0.0;75.0;501960388; >50K
 Private;98779.0;4386.0;0.0;60.0;48436161; <=50K
 Private;200246.0;0.0;0.0;40.0;87808078; >50K
 Private;182771.0;0.0;0.0;40.0;565096861; <=50K
 Private;199908.0;0.0;0.0;50.0;680317477; <=50K
 Private;172104.0;0.0;0.0;40.0;31060832; >50K
 Self-emp-not-inc;35295.0;0.0;0.0;60.0;26377752; >50K
 Private;216858.0;0.0;0.0;52.0;33724209; <=50K
 Private;332187.0;0.0;0.0;65.0;140856487; <=50K
 Private;255109.0;0.0;0.0;45.0;265734397; <=50K
 Private;111332.0;0.0;0.0;20.0;662786631; <=50K
 Local-gov;238431.0;0.0;0.0;38.0;185699150; <=50K
 Private;131552.0;0.0;0.0;40.0;344021204; <=50K
 Private;110239.0;0.0;0.0;55.0;636555166; <=50K
 State-gov;255830.0;0.0;0.0;45.0;409095467; <=50K
 ?;175648.0;0.0;0.0;40.0;424037802; <=50K
 Private;82998.0;0.0;0.0;30.0;61388836; <=50K
 Private;164320.0;0.0;0.0;40.0;93343708; <=50K
 Self-emp-not-inc;263498.0;0.0;0.0;40.0;18774444; <=50K
 Self-emp-not-inc;162381.0;0.0;0.0;40.0;656220102; <=50K
 Local-gov;229651.0;0.0;0.0;50.0;555803257; >50K
 Private;357348.0;0.0;0.0;50.0;619236450; <=50K
 Private;269657.0;0.0;0.0;35.0;757171455; <=50K
 Local-gov;82880.0;0.0;0.0;15.0;123867344; <=50K
 Private;389755.0;0.0;0.0;16.0;52820410; <=50K
 Private;195136.0;0.0;1887.0;40.0;327931126; >50K
 Private;207685.0;0.0;0.0;45.0;446077899; <=50K
 Private;222925.0;2105.0;0.0;40.0;522498013; <=50K
 ?;196388.0;0.0;0.0;12.0;587370702; <=50K
 Private;50341.0;0.0;0.0;40.0;326352504; <=50K
 Private;214134.0;0.0;0.0;84.0;7483233; <=50K
 Private;114032.0;0.0;0.0;60.0;375972664; >50K
 Private;192053.0;0.0;0.0;60.0;709791618; >50K
 Private;240231.0;0.0;0.0;40.0;761649295; >50K
 Private;44402.0;0.0;0.0;60.0;791897929; <=50K
 Self-emp-not-inc;191503.0;0.0;0.0;50.0;719182888; <=50K
 Private;163530.0;0.0;0.0;40.0;204259537; <=50K
 Local-gov;136823.0;0.0;0.0;32.0;663798259; <=50K
 Private;121912.0;0.0;0.0;40.0;812633809; >50K
 Local-gov;58624.0;0.0;0.0;40.0;667226195; <=50K
 Local-gov;74056.0;0.0;0.0;50.0;114770203; <=50K
 Private;144259.0;4386.0;0.0;80.0;344141508; >50K
 Private;182028.0;0.0;0.0;35.0;78313046; <=50K
 Private;209040.0;0.0;0.0;40.0;406425057; <=50K
 Private;206046.0;0.0;0.0;40.0;110610261; <=50K
 Private;182494.0;0.0;0.0;40.0;342827546; <=50K
 Private;185057.0;0.0;0.0;35.0;5514267; <=50K
 Private;147473.0;0.0;0.0;40.0;439077736; <=50K
 Local-gov;221722.0;14344.0;0.0;50.0;59787860; >50K
 ?;388811.0;0.0;0.0;40.0;138314583; <=50K
 Private;221912.0;0.0;0.0;40.0;496533608; <=50K
 Private;48189.0;0.0;0.0;45.0;288462982; <=50K
 State-gov;382272.0;0.0;0.0;40.0;477952073; <=50K
 Private;48347.0;0.0;0.0;40.0;176994977; <=50K
 Private;143046.0;0.0;1564.0;38.0;710811879; >50K
 Self-emp-inc;137940.0;15024.0;0.0;50.0;532067198; >50K
 Private;249571.0;0.0;0.0;40.0;491069413; <=50K
 Private;121318.0;0.0;0.0;20.0;199478925; <=50K
 Private;224531.0;7298.0;0.0;40.0;798460512; >50K
 Private;185019.0;0.0;0.0;40.0;256934305; <=50K
 Private;27886.0;0.0;0.0;40.0;420529504; <=50K
 Private;94741.0;0.0;0.0;24.0;300844304; <=50K
 Private;107801.0;0.0;2205.0;18.0;390425129; <=50K
 Private;191256.0;0.0;0.0;65.0;600197294; >50K
 Private;256866.0;0.0;0.0;48.0;484043491; <=50K
 Private;197148.0;0.0;0.0;24.0;49554185; >50K
 Private;312271.0;0.0;0.0;65.0;769178303; <=50K
 Private;118657.0;0.0;0.0;40.0;58463170; <=50K
 Private;224338.0;0.0;0.0;40.0;678153257; <=50K
 Private;242488.0;5013.0;0.0;40.0;199337882; <=50K
 ?;234970.0;0.0;0.0;40.0;208787548; <=50K
 Private;227915.0;0.0;0.0;33.0;459844548; <=50K
 Local-gov;105717.0;0.0;1876.0;35.0;575507822; <=50K
 Self-emp-not-inc;160962.0;0.0;0.0;35.0;112008203; <=50K
 ?;353881.0;3103.0;0.0;60.0;85195232; >50K
 Private;188950.0;0.0;0.0;40.0;443000709; <=50K
 Private;201328.0;0.0;0.0;50.0;773410796; >50K
 Private;218678.0;0.0;0.0;49.0;138921858; <=50K
 Private;184255.0;0.0;0.0;40.0;771402304; <=50K
 Federal-gov;200968.0;0.0;0.0;45.0;800819719; >50K
 Private;102264.0;0.0;0.0;40.0;516445251; <=50K
 Private;300584.0;0.0;0.0;40.0;573468330; <=50K
 Private;208946.0;0.0;0.0;25.0;635649169; <=50K
 Private;105021.0;0.0;0.0;55.0;747929688; <=50K
 Private;124751.0;0.0;0.0;20.0;20377339; <=50K
 Private;274057.0;0.0;0.0;8.0;567709326; <=50K
 Private;132879.0;0.0;0.0;40.0;659864865; >50K
 Self-emp-inc;260960.0;0.0;0.0;35.0;738699148; <=50K
 Private;208415.0;0.0;0.0;40.0;816325543; <=50K
 Private;356934.0;0.0;0.0;40.0;274526798; >50K
 Private;154410.0;0.0;0.0;50.0;245755066; >50K
 Private;35378.0;0.0;0.0;45.0;441483154; <=50K
 Private;301210.0;0.0;1735.0;20.0;668320238; <=50K
 Private;73621.0;0.0;0.0;42.0;642283681; <=50K
 Private;108140.0;15024.0;0.0;45.0;109798324; >50K
 Private;217198.0;0.0;0.0;10.0;170768007; <=50K
 Private;157332.0;0.0;0.0;35.0;572500217; <=50K
 Private;202956.0;0.0;0.0;40.0;303721110; <=50K
 Private;173495.0;0.0;0.0;35.0;476023456; <=50K
 Private;149811.0;0.0;2206.0;59.0;248982829; <=50K
 Private;444219.0;0.0;0.0;45.0;783223752; <=50K
 Private;125120.0;0.0;0.0;37.0;389943352; <=50K
 Private;190429.0;0.0;0.0;40.0;530607411; <=50K
 ?;190303.0;0.0;0.0;40.0;462373390; <=50K
 Private;248164.0;4386.0;0.0;50.0;607492844; >50K
 Federal-gov;208534.0;0.0;0.0;80.0;518931493; <=50K
 Self-emp-not-inc;343721.0;0.0;0.0;30.0;484173469; >50K
 Self-emp-inc;196373.0;0.0;0.0;45.0;60371912; >50K
 Private;433788.0;0.0;0.0;40.0;528316687; >50K
 State-gov;122086.0;0.0;0.0;40.0;495526970; <=50K
 Private;137314.0;0.0;0.0;45.0;245182419; <=50K
 Self-emp-not-inc;33068.0;0.0;0.0;50.0;43965707; <=50K
 Private;210688.0;0.0;0.0;15.0;467620023; <=50K
 Local-gov;117833.0;4865.0;0.0;35.0;772648051; <=50K
 State-gov;103474.0;0.0;0.0;40.0;686881177; <=50K
 Private;115880.0;0.0;0.0;40.0;775870074; >50K
 Self-emp-not-inc;233933.0;0.0;0.0;32.0;499423526; <=50K
 Private;52781.0;0.0;0.0;40.0;200440595; <=50K
 Private;586657.0;0.0;0.0;40.0;737282763; >50K
 Private;113080.0;0.0;0.0;40.0;214497315; <=50K
 Private;251905.0;0.0;0.0;50.0;60506625; <=50K
 Self-emp-not-inc;225964.0;0.0;0.0;8.0;755511697; <=50K
 ?;194096.0;0.0;0.0;40.0;157761964; <=50K
 Private;263831.0;0.0;0.0;40.0;69195755; <=50K
 Private;133136.0;0.0;0.0;40.0;115984746; >50K
 Private;121634.0;0.0;0.0;40.0;152759857; <=50K
 Self-emp-inc;40767.0;0.0;0.0;40.0;436539917; <=50K
 Federal-gov;355789.0;0.0;0.0;50.0;271841949; <=50K
 Local-gov;311914.0;0.0;0.0;40.0;523531471; <=50K
 Private;91189.0;0.0;0.0;20.0;797779189; <=50K
 Federal-gov;344060.0;0.0;0.0;40.0;577272974; >50K
 Private;113823.0;0.0;0.0;40.0;232979008; <=50K
 State-gov;185800.0;7430.0;0.0;40.0;470490403; >50K
 Private;76107.0;0.0;0.0;45.0;118124758; >50K
 Private;117618.0;0.0;0.0;35.0;737449413; <=50K
 Private;238008.0;0.0;0.0;40.0;464629357; <=50K
 Private;136480.0;0.0;0.0;60.0;185808910; >50K
 Private;285200.0;0.0;1887.0;35.0;181576453; >50K
 Private;351040.0;0.0;0.0;40.0;76357649; <=50K
 Private;1226583.0;0.0;0.0;52.0;453275087; >50K
 Private;195767.0;0.0;0.0;40.0;260202798; <=50K
 Private;187540.0;0.0;0.0;40.0;60829007; <=50K
 Private;79372.0;0.0;0.0;40.0;254402567; <=50K
 Private;226665.0;0.0;0.0;42.0;269037470; >50K
 Private;213209.0;0.0;0.0;40.0;253540983; >50K
 Private;211005.0;0.0;0.0;60.0;179037401; <=50K
 Private;96178.0;0.0;0.0;40.0;612169299; <=50K
